PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,Temp U&O Complete Date,Final U&O Complete Date
2019064205,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/21/2019,11/6/2019,CABUO,U&O Letter,,4/16/2020
2019064992,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,5/24/2021
2019065037,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,5/24/2021
2019065043,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,5/24/2021
2019065046,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,4/12/2021
2019065051,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,4/12/2021
2019065061,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,2/2/2021,2/3/2021
2019065148,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,2/23/2021
2019065180,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,5/24/2021
2019065217,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,5/24/2021
2019065219,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,10/24/2019,11/6/2019,CABUO,U&O Letter,,4/12/2021
2019065221,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,4/12/2021
2019065226,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,2/2/2021,2/3/2021
2019065228,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/24/2019,11/6/2019,CABUO,U&O Letter,,2/22/2021
2019066136,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,4/13/2020
2019066138,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,4/6/2020
2019066147,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,3/19/2020
2019066149,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,3/19/2020
2019066151,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,4/6/2020
2019066159,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,4/13/2020
2019066162,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/6/2019,CABUO,U&O Letter,,4/16/2020
2019066505,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,,10/1/2020
2019066528,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,,10/1/2020
2019066667,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,3/19/2020,3/24/2020
2019066676,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,,3/11/2020
2019066681,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,,4/2/2020
2019066690,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,,3/20/2020
2019066695,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2019,11/6/2019,CABUO,U&O Letter,,4/2/2020
2019066862,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,,8/7/2020
2019066867,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,,8/7/2020
2019066868,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,8/11/2020,4/28/2021
2019066929,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,8/10/2020,8/13/2020
2019066935,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,,4/28/2021
2019066939,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,8/24/2020,4/28/2021
2019066948,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,,8/7/2020
2019066949,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/6/2019,CABUO,U&O Letter,8/11/2020,8/13/2020
2019067065,CACR,Building Commercial - Rehab,CAA03R299,"Multifamily, Condominium > 5 Unit Bldg",DONE,11/1/2019,11/6/2019,CABUO,U&O Letter,,7/9/2020
2019067120,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/1/2019,11/6/2019,CABUO,U&O Letter,,8/27/2020
2019067350,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/4/2019,11/6/2019,CABUO,U&O Letter,10/5/2020,10/29/2020
2019067825,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/5/2019,11/6/2019,CABUO,U&O Letter,,5/20/2020
2019067831,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/5/2019,11/6/2019,CABUO,U&O Letter,,5/20/2020
2019068140,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/6/2019,11/6/2019,CABUO,U&O Letter,,10/6/2020
2020048200,CARK,Building Residential - Roofing / Siding,CAA01R301,Single Family Residence,DONE,8/4/2020,11/6/2020,CABUO,U&O Letter,,2/26/2021
2020058329,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,9/16/2020,11/6/2020,CABUO,U&O Letter,,4/16/2021
2020063798,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/9/2020,11/6/2020,CABUO,U&O Letter,,5/17/2021
2018044297,CACN,Building Commercial - New,CAA03R299,"Multifamily, Condominium > 5 Unit Bldg",DONE,7/27/2018,11/7/2018,CABUO,U&O Letter,12/3/2019,12/20/2019
2018062272,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,10/1/2018,11/7/2018,CABUO,U&O Letter,4/30/2019,8/2/2019
2018064309,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/10/2018,11/7/2018,CABUO,U&O Letter,,6/27/2019
2018064576,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/11/2018,11/7/2018,CABUO,U&O Letter,,4/4/2019
2018064579,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/11/2018,11/7/2018,CABUO,U&O Letter,,4/8/2019
2018064583,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/11/2018,11/7/2018,CABUO,U&O Letter,,4/5/2019
2018066208,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/18/2018,11/7/2018,CABUO,U&O Letter,,11/14/2019
2018068393,CARN,Building Residential - New,CAA11R301,Detached Accessory Dwelling Unit,DONE,10/29/2018,11/7/2018,CABUO,U&O Letter,,6/4/2019
2018068629,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,10/8/2020
2018068638,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,6/3/2019
2018068643,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,4/9/2020
2018068646,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,5/17/2019
2018068655,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,5/4/2020
2018068660,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,5/19/2020
2018068666,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,6/12/2020
2018068679,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,8/16/2019
2018068682,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,10/21/2020
2018068687,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,8/25/2020
2018068691,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,7/21/2020
2018068697,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,7/13/2020
2018068704,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,6/3/2020
2018068712,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,10/4/2019
2018068717,CARE,Building Residential - Amend Permit,CAA01R301,Single Family Residence,DONE,10/30/2018,11/7/2018,CABUO,U&O Letter,,12/30/2019
2018069243,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/1/2018,11/7/2018,CABUO,U&O Letter,,5/1/2020
2018070336,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/7/2018,11/7/2018,CABUO,U&O Letter,,10/10/2019
2019000566,CACN,Building Commercial - New,CAF14R102,Hotel / Motel,ISSUE,1/4/2019,11/7/2019,CABUO,U&O Letter,1/29/2021,
2019033672,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,6/7/2019,11/7/2019,CABUO,U&O Letter,4/26/2021,
2019033674,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,6/7/2019,11/7/2019,CABUO,U&O Letter,4/26/2021,
2019052088,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,8/28/2019,11/7/2019,CABUO,U&O Letter,2/6/2020,2/10/2020
2019057460,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,9/20/2019,11/7/2019,CABUO,U&O Letter,,4/7/2021
2019060939,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/5/2019,11/7/2019,CABUO,U&O Letter,,3/12/2020
2019064440,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/22/2019,11/7/2019,CABUO,U&O Letter,,4/22/2020
2019065990,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/7/2019,CABUO,U&O Letter,,3/9/2020
2019065993,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/7/2019,CABUO,U&O Letter,,3/9/2020
2019065997,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/7/2019,CABUO,U&O Letter,,3/9/2020
2019066002,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/7/2019,CABUO,U&O Letter,,3/9/2020
2019066177,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,10/29/2019,11/7/2019,CABUO,U&O Letter,4/26/2021,
2019066183,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,10/29/2019,11/7/2019,CABUO,U&O Letter,4/26/2021,
2019068134,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/6/2019,11/7/2019,CABUO,U&O Letter,,6/3/2020
2019068548,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/7/2019,11/7/2019,CABUO,U&O Letter,,1/22/2021
2018029034,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,5/22/2018,11/8/2018,CABUO,U&O Letter,,4/11/2019
2018049259,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,8/16/2018,11/8/2018,CABUO,U&O Letter,,1/25/2021
2018059200,CACR,Building Commercial - Rehab,CAE04B016,"Medical Office, Professional Services",DONE,9/18/2018,11/8/2018,CABUO,U&O Letter,1/31/2019,2/6/2019
2018063447,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/5/2018,11/8/2018,CABUO,U&O Letter,,2/1/2019
2018066917,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/8/2018,CABUO,U&O Letter,,8/19/2019
2018066924,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/8/2018,CABUO,U&O Letter,,8/19/2019
2018068435,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2018,11/8/2018,CABUO,U&O Letter,,9/12/2019
2018068690,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/8/2018,CABUO,U&O Letter,,7/23/2019
2018068718,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/8/2018,CABUO,U&O Letter,,7/23/2019
2018069102,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2018,11/8/2018,CABUO,U&O Letter,,10/15/2019
2018069105,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2018,11/8/2018,CABUO,U&O Letter,,10/15/2019
2018069515,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/2/2018,11/8/2018,CABUO,U&O Letter,,12/26/2019
2018069856,CARA,Building Residential - Addition,CAA02R302,Duplex,DONE,11/5/2018,11/8/2018,CABUO,U&O Letter,,8/12/2019
2018070490,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/7/2018,11/8/2018,CABUO,U&O Letter,5/2/2019,6/10/2019
2018070492,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/7/2018,11/8/2018,CABUO,U&O Letter,,5/31/2019
2018070692,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/8/2018,11/8/2018,CABUO,U&O Letter,,11/14/2019
2018070728,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,11/8/2018,11/8/2018,CABUO,U&O Letter,,1/7/2020
2019015930,CACN,Building Commercial - New,CAF03S002,Automobile Parking - Structure,DONE,3/19/2019,11/8/2019,CABUO,U&O Letter,,4/16/2021
2019043668,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/23/2019,11/8/2019,CABUO,U&O Letter,,11/17/2020
2019053656,CACN,Building Commercial - New,CAD02B016,"General Office, Professional Services",DONE,9/5/2019,11/8/2019,CABUO,U&O Letter,6/9/2020,9/4/2020
2019060254,CACR,Building Commercial - Rehab,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,10/2/2019,11/8/2019,CABUO,U&O Letter,,6/16/2021
2019060977,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,10/7/2019,11/8/2019,CABUO,U&O Letter,,3/4/2020
2019063862,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/18/2019,11/8/2019,CABUO,U&O Letter,,2/26/2020
2019068844,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/8/2019,11/8/2019,CABUO,U&O Letter,,8/17/2020
2019068922,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/8/2019,11/8/2019,CABUO,U&O Letter,,11/17/2020
2018032578,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,6/6/2018,11/9/2018,CABUO,U&O Letter,,5/15/2019
2018040491,CACN,Building Commercial - New,CAF31A203,Restaurant (Take Out),DONE,7/12/2018,11/9/2018,CABUO,U&O Letter,,7/16/2019
2018064766,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/11/2018,11/9/2018,CABUO,U&O Letter,,9/23/2019
2018066304,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/18/2018,11/9/2018,CABUO,U&O Letter,,5/17/2019
2018066496,CACR,Building Commercial - Rehab,CAB10A305,"Religious Institution, Worship Space",DONE,10/19/2018,11/9/2018,CABUO,U&O Letter,,1/14/2019
2018067404,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,5/29/2019
2018067406,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,5/30/2019
2018067408,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,7/23/2019
2018067409,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,7/23/2019
2018067413,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,6/11/2019
2018067443,CACR,Building Commercial - Rehab,CAF18B008,"Personal Care Svcs, Dry Clean & Laundry",DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,9/9/2019
2018067444,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/9/2018,CABUO,U&O Letter,,8/20/2019
2018068441,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2018,11/9/2018,CABUO,U&O Letter,,9/12/2019
2018068969,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,10/31/2018,11/9/2018,CABUO,U&O Letter,,2/7/2019
2018069546,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/2/2018,11/9/2018,CABUO,U&O Letter,,7/24/2019
2018069557,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/2/2018,11/9/2018,CABUO,U&O Letter,,7/24/2019
2018071150,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/9/2018,11/9/2018,CABUO,U&O Letter,,7/31/2019
2019073838,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,12/3/2019,11/9/2020,CABUO,U&O Letter,4/1/2021,4/5/2021
2020054361,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,8/31/2020,11/9/2020,CABUO,U&O Letter,,5/26/2021
2020054372,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,8/31/2020,11/9/2020,CABUO,U&O Letter,,5/26/2021
2020055160,CACR,Building Commercial - Rehab,CAF18B012,"Personal Care Svcs, Hair/ Nail Salon",DONE,9/2/2020,11/9/2020,CABUO,U&O Letter,3/2/2021,4/15/2021
2020063327,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/8/2020,11/9/2020,CABUO,U&O Letter,,5/26/2021
2020065497,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/19/2020,11/9/2020,CABUO,U&O Letter,,5/6/2021
2020068833,CARL,Building Residential Rehab Storm Damage,CAA01R301,Single Family Residence,DONE,11/2/2020,11/9/2020,CABUO,U&O Letter,,4/14/2021
2020069671,CACP,Building Commercial - Change Contractor,COMCGCTR,Commercial Change Contractor Generic,DONE,11/5/2020,11/9/2020,CABUO,U&O Letter,,1/8/2021
2020059877,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/23/2020,11/10/2020,CABUO,U&O Letter,,2/11/2021
2020061049,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/28/2020,11/10/2020,CABUO,U&O Letter,,5/7/2021
2020061054,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/28/2020,11/10/2020,CABUO,U&O Letter,,5/7/2021
2020061346,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/29/2020,11/10/2020,CABUO,U&O Letter,4/29/2021,4/30/2021
2020061629,CACR,Building Commercial - Rehab,CAH10S001,"Warehouse, Storage S-1",DONE,9/30/2020,11/10/2020,CABUO,U&O Letter,,5/21/2021
2020062723,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/6/2020,11/10/2020,CABUO,U&O Letter,,2/24/2021
2020064023,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,10/12/2020,11/10/2020,CABUO,U&O Letter,5/19/2021,
2020064041,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,10/12/2020,11/10/2020,CABUO,U&O Letter,6/1/2021,
2020064811,CARN,Building Residential - New,CAA02R302,Duplex,DONE,10/14/2020,11/10/2020,CABUO,U&O Letter,,6/18/2021
2020064812,CARN,Building Residential - New,CAA02R302,Duplex,DONE,10/14/2020,11/10/2020,CABUO,U&O Letter,6/22/2021,6/22/2021
2020065234,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/16/2020,11/10/2020,CABUO,U&O Letter,,4/27/2021
2020065236,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/16/2020,11/10/2020,CABUO,U&O Letter,,3/31/2021
